END_ID,START_ID,comment,acceptanceProbability
2-s2.0-85171991318,58741065000,Needs more clarity.,0.069
2-s2.0-85171142174,58890615800,Interesting findings.,0.447
2-s2.0-85171142174,58078350000,Needs more clarity.,0.563
2-s2.0-85171142174,56714142700,Needs more clarity.,0.017
2-s2.0-85172086476,57394496700,Needs more clarity.,0.896
2-s2.0-85172086476,56007892600,Interesting findings.,0.469
2-s2.0-85172086476,57204196906,Great paper!,0.326
2-s2.0-85170559429,57226301944,Interesting findings.,0.942
2-s2.0-85170559429,58838068900,Needs more clarity.,0.86
2-s2.0-85170559429,58815359200,Great paper!,0.689
2-s2.0-85171852589,57916281300,Needs more clarity.,0.961
2-s2.0-85171852589,57474620800,Interesting findings.,0.576
2-s2.0-85171852589,36667895700,Interesting findings.,0.587
2-s2.0-85171231967,57219743176,Interesting findings.,0.383
2-s2.0-85171231967,58487458400,Great paper!,0.43
2-s2.0-85171231967,57219767623,Great paper!,0.675
2-s2.0-85170853862,57898566600,Great paper!,0.386
2-s2.0-85170853862,58607337000,Interesting findings.,0.583
2-s2.0-85170853862,58668363000,Great paper!,0.661
2-s2.0-85171600728,57190861372,Interesting findings.,0.613
2-s2.0-85171600728,57164316800,Interesting findings.,0.865
2-s2.0-85171600728,25949456200,Needs more clarity.,0.184
2-s2.0-85172074123,58313951200,Needs more clarity.,0.887
2-s2.0-85172074123,57737981300,Needs more clarity.,0.639
2-s2.0-85172074123,35571299600,Great paper!,0.876
2-s2.0-85171132098,57215528044,Interesting findings.,0.146
2-s2.0-85171132098,57193228178,Great paper!,0.201
2-s2.0-85171132098,56101485300,Needs more clarity.,0.495
2-s2.0-85171576888,57753340100,Needs more clarity.,0.821
2-s2.0-85171576888,57217486993,Great paper!,0.523
2-s2.0-85171576888,35565265100,Great paper!,0.528
2-s2.0-85171977375,58582158700,Interesting findings.,0.231
2-s2.0-85171977375,8449338700,Interesting findings.,0.207
2-s2.0-85171977375,57219394508,Interesting findings.,0.981
2-s2.0-85171887614,57192381854,Great paper!,0.511
2-s2.0-85171887614,57775932900,Needs more clarity.,0.357
2-s2.0-85171887614,58870782400,Great paper!,0.82
2-s2.0-85171299504,35728268300,Interesting findings.,0.334
2-s2.0-85171299504,7402772691,Needs more clarity.,0.034
2-s2.0-85171299504,7102312034,Interesting findings.,0.242
2-s2.0-85170560024,58149211000,Needs more clarity.,0.064
2-s2.0-85170560024,57207571756,Great paper!,0.111
2-s2.0-85170560024,55554719300,Interesting findings.,0.561
2-s2.0-85171283795,58742184300,Great paper!,0.329
2-s2.0-85171283795,58180442300,Great paper!,0.511
2-s2.0-85171283795,58909165000,Needs more clarity.,0.416
2-s2.0-85171601308,58179773100,Interesting findings.,0.722
2-s2.0-85171601308,56828721700,Great paper!,0.355
2-s2.0-85171601308,57191525632,Great paper!,0.235
2-s2.0-85171456625,58612693700,Needs more clarity.,0.46
2-s2.0-85171456625,57220204277,Needs more clarity.,0.327
2-s2.0-85171456625,57200551069,Needs more clarity.,0.465
2-s2.0-85171330133,58247299400,Interesting findings.,0.365
2-s2.0-85171330133,36482976600,Needs more clarity.,0.793
2-s2.0-85171330133,15027924000,Interesting findings.,0.721
2-s2.0-85171697132,57209873476,Great paper!,0.889
2-s2.0-85171697132,7004882721,Great paper!,0.296
2-s2.0-85171697132,16175853500,Interesting findings.,0.518
2-s2.0-85171644682,7401984209,Needs more clarity.,0.365
2-s2.0-85171644682,57221784908,Needs more clarity.,0.058
2-s2.0-85171644682,57726573500,Needs more clarity.,0.539
2-s2.0-85170674280,6508262202,Great paper!,0.331
2-s2.0-85170674280,57372483000,Interesting findings.,0.541
2-s2.0-85170674280,57997483700,Great paper!,0.374
2-s2.0-85171737736,7201359749,Interesting findings.,0.566
2-s2.0-85171737736,57451444200,Interesting findings.,0.337
2-s2.0-85171737736,58879516700,Great paper!,0.635
2-s2.0-85171307337,57218527298,Interesting findings.,0.187
2-s2.0-85171307337,58903371600,Great paper!,0.659
2-s2.0-85171307337,57196343079,Interesting findings.,0.728
2-s2.0-85170560391,57457751100,Needs more clarity.,0.941
2-s2.0-85170560391,56368314300,Interesting findings.,0.155
2-s2.0-85170560391,58904656100,Great paper!,0.899
2-s2.0-85171345336,57226146524,Needs more clarity.,0.88
2-s2.0-85171345336,56768396700,Interesting findings.,0.957
2-s2.0-85171345336,57325309500,Interesting findings.,0.556
2-s2.0-85172106309,36111860500,Needs more clarity.,0.134
2-s2.0-85172106309,7701309571,Great paper!,0.13
2-s2.0-85172106309,58736570000,Needs more clarity.,0.702
2-s2.0-85171615560,58159148500,Great paper!,0.487
2-s2.0-85171615560,57198539502,Great paper!,0.918
2-s2.0-85171615560,58853412900,Great paper!,0.356
2-s2.0-85171352056,57211848338,Interesting findings.,0.823
2-s2.0-85171352056,56038497000,Great paper!,0.664
2-s2.0-85171352056,9038580800,Needs more clarity.,0.974
2-s2.0-85171890955,58888773500,Interesting findings.,0.289
2-s2.0-85171890955,55534928900,Interesting findings.,0.024
2-s2.0-85171890955,57964080800,Needs more clarity.,0.5
2-s2.0-85172113512,7404260391,Needs more clarity.,0.094
2-s2.0-85172113512,57658265500,Interesting findings.,0.232
2-s2.0-85172113512,57203830001,Needs more clarity.,0.639
2-s2.0-85171542660,7005330573,Interesting findings.,0.696
2-s2.0-85171542660,37049167000,Interesting findings.,0.533
2-s2.0-85171542660,58604500600,Needs more clarity.,0.516
2-s2.0-85172092499,55742146900,Great paper!,0.797
2-s2.0-85172092499,37033195800,Great paper!,0.569
2-s2.0-85172092499,35227652100,Interesting findings.,0.133
2-s2.0-85172016990,57221335704,Interesting findings.,0.594
2-s2.0-85172016990,57193950429,Great paper!,0.439
2-s2.0-85172016990,57190288352,Needs more clarity.,0.455
2-s2.0-85171868631,56580958500,Great paper!,0.709
2-s2.0-85171868631,58297644300,Great paper!,0.454
2-s2.0-85171868631,57481350800,Interesting findings.,0.098
2-s2.0-85172072404,57966069500,Interesting findings.,0.062
2-s2.0-85172072404,58520577600,Interesting findings.,0.846
2-s2.0-85172072404,57210104052,Needs more clarity.,0.484
2-s2.0-85171758104,16481592000,Needs more clarity.,0.164
2-s2.0-85171758104,35227190700,Great paper!,0.743
2-s2.0-85171758104,57200189793,Great paper!,0.759
2-s2.0-85171272964,58793355200,Interesting findings.,0.593
2-s2.0-85171272964,58905441900,Needs more clarity.,0.161
2-s2.0-85171272964,37025236300,Interesting findings.,0.469
2-s2.0-85170560363,58640659900,Needs more clarity.,0.527
2-s2.0-85170560363,36976302000,Great paper!,0.007
2-s2.0-85170560363,56294953900,Interesting findings.,0.406
2-s2.0-85171853289,57410128000,Interesting findings.,0.194
2-s2.0-85171853289,7005498503,Interesting findings.,0.793
2-s2.0-85171853289,57220033794,Interesting findings.,0.028
2-s2.0-85171527330,57356284200,Great paper!,0.579
2-s2.0-85171527330,58727948700,Interesting findings.,0.804
2-s2.0-85171527330,58339884400,Needs more clarity.,0.949
2-s2.0-85171023213,35312675700,Interesting findings.,0.204
2-s2.0-85171023213,58503793800,Great paper!,0.01
2-s2.0-85171023213,58197991500,Interesting findings.,0.173
2-s2.0-85171381819,57194439631,Needs more clarity.,0.454
2-s2.0-85171381819,57201450749,Great paper!,0.021
2-s2.0-85171381819,7404706244,Great paper!,0.943
2-s2.0-85170555356,54891654100,Great paper!,0.917
2-s2.0-85170555356,54941626300,Great paper!,0.305
2-s2.0-85170555356,58571661500,Needs more clarity.,0.062
2-s2.0-85170841470,58563191200,Needs more clarity.,0.202
2-s2.0-85170841470,7601318138,Great paper!,0.143
2-s2.0-85170841470,36471608600,Great paper!,0.844
2-s2.0-85171293377,57220736339,Interesting findings.,0.588
2-s2.0-85171293377,56720566500,Great paper!,0.365
2-s2.0-85171293377,57433037900,Interesting findings.,0.527
2-s2.0-85171238450,57225112585,Great paper!,0.971
2-s2.0-85171238450,43461748000,Interesting findings.,0.456
2-s2.0-85171238450,58895356600,Interesting findings.,0.456
2-s2.0-85171580591,58599337300,Interesting findings.,0.774
2-s2.0-85171580591,57222563412,Needs more clarity.,0.744
2-s2.0-85171580591,55496214500,Interesting findings.,0.841
2-s2.0-85171685854,58738310600,Needs more clarity.,0.737
2-s2.0-85171685854,58186659800,Needs more clarity.,0.309
2-s2.0-85171685854,7004544995,Interesting findings.,0.468
2-s2.0-85171448654,58404599800,Needs more clarity.,0.696
2-s2.0-85171448654,57814723600,Interesting findings.,0.405
2-s2.0-85171448654,39661194700,Great paper!,0.865
2-s2.0-85170700560,57218688439,Interesting findings.,0.673
2-s2.0-85170700560,55980119500,Great paper!,0.172
2-s2.0-85170700560,56021762700,Needs more clarity.,0.535
2-s2.0-85170839596,58106077100,Interesting findings.,0.881
2-s2.0-85170839596,16317514700,Great paper!,0.288
2-s2.0-85170839596,56906427700,Great paper!,0.964
2-s2.0-85171992849,58735277800,Needs more clarity.,0.578
2-s2.0-85171992849,58867576300,Needs more clarity.,0.47
2-s2.0-85171992849,57196120550,Needs more clarity.,0.33
2-s2.0-85171728025,58296425200,Great paper!,0.159
2-s2.0-85171728025,57225097101,Interesting findings.,0.428
2-s2.0-85171728025,7202413824,Needs more clarity.,0.076
2-s2.0-85171272866,57695149900,Great paper!,0.998
2-s2.0-85171272866,57792969300,Needs more clarity.,0.607
2-s2.0-85171272866,58612206900,Interesting findings.,0.715
2-s2.0-85170821278,58182598100,Needs more clarity.,0.418
2-s2.0-85170821278,7402535924,Needs more clarity.,0.341
2-s2.0-85170821278,57936288200,Great paper!,0.589
2-s2.0-85170681710,57809573900,Interesting findings.,0.111
2-s2.0-85170681710,57208450322,Needs more clarity.,0.998
2-s2.0-85170681710,57855954200,Interesting findings.,0.804
2-s2.0-85171293685,58088586900,Interesting findings.,0.698
2-s2.0-85171293685,58657700600,Needs more clarity.,0.516
2-s2.0-85171293685,56587428600,Great paper!,0.293
2-s2.0-85172126140,56563180600,Needs more clarity.,0.741
2-s2.0-85172126140,57207618846,Interesting findings.,0.031
2-s2.0-85172126140,57211265229,Great paper!,0.715
2-s2.0-85172094295,55645495700,Great paper!,0.019
2-s2.0-85172094295,57199214017,Needs more clarity.,0.739
2-s2.0-85172094295,58305717500,Interesting findings.,0.736
2-s2.0-85171368262,56419092600,Interesting findings.,0.131
2-s2.0-85171368262,58505435400,Needs more clarity.,0.065
2-s2.0-85171368262,58665946700,Interesting findings.,0.865
2-s2.0-85170836482,56120453200,Needs more clarity.,0.878
2-s2.0-85170836482,58139979400,Needs more clarity.,0.81
2-s2.0-85170836482,58848368500,Great paper!,0.198
2-s2.0-85171169844,57201521751,Needs more clarity.,0.493
2-s2.0-85171169844,57195915866,Needs more clarity.,0.574
2-s2.0-85171169844,58798639900,Interesting findings.,0.569
2-s2.0-85171809593,58620343200,Great paper!,0.497
2-s2.0-85171809593,7402417144,Great paper!,0.792
2-s2.0-85171809593,58205382400,Interesting findings.,0.007
2-s2.0-85171366489,12762635900,Needs more clarity.,0.635
2-s2.0-85171366489,58882116100,Interesting findings.,0.594
2-s2.0-85171366489,58545425100,Great paper!,0.752
2-s2.0-85171986455,23027514400,Great paper!,0.381
2-s2.0-85171986455,55836835400,Great paper!,0.09
2-s2.0-85171986455,57839592400,Needs more clarity.,0.926
2-s2.0-85171786142,58743601400,Great paper!,0.529
2-s2.0-85171786142,57221308654,Great paper!,0.741
2-s2.0-85171786142,57221508254,Interesting findings.,0.986
2-s2.0-85171334776,56189458500,Needs more clarity.,0.072
2-s2.0-85171334776,57201250779,Great paper!,0.386
2-s2.0-85171334776,57208801068,Great paper!,0.338
2-s2.0-85170822906,56341092300,Needs more clarity.,0.898
2-s2.0-85170822906,56421488400,Needs more clarity.,0.281
2-s2.0-85170822906,55834511200,Interesting findings.,0.084
2-s2.0-85170556985,56489149600,Great paper!,0.965
2-s2.0-85170556985,57990374000,Great paper!,0.041
2-s2.0-85170556985,54790583500,Needs more clarity.,0.499
2-s2.0-85171350552,58837970800,Needs more clarity.,0.761
2-s2.0-85171350552,58534690400,Great paper!,0.826
2-s2.0-85171350552,55969772300,Interesting findings.,0.088
2-s2.0-85171679567,57953932600,Interesting findings.,0.458
2-s2.0-85171679567,57444349600,Needs more clarity.,0.848
2-s2.0-85171679567,35215584100,Needs more clarity.,0.376
2-s2.0-85171697215,57192313866,Interesting findings.,0.432
2-s2.0-85171697215,57228199800,Great paper!,0.614
2-s2.0-85171697215,36491284700,Great paper!,0.97
2-s2.0-85171624852,57190301573,Interesting findings.,0.631
2-s2.0-85171624852,57221759762,Needs more clarity.,0.963
2-s2.0-85171624852,47861118300,Needs more clarity.,0.111
2-s2.0-85171774600,57477325500,Great paper!,0.281
2-s2.0-85171774600,14057800700,Great paper!,0.227
2-s2.0-85171774600,57214222542,Great paper!,0.319
2-s2.0-85171753922,55742146900,Needs more clarity.,0.221
2-s2.0-85171753922,57221863177,Needs more clarity.,0.711
2-s2.0-85171753922,57212252623,Needs more clarity.,0.387
2-s2.0-85172100521,57194064685,Needs more clarity.,0.717
2-s2.0-85172100521,58560767300,Great paper!,0.096
2-s2.0-85172100521,57208688365,Needs more clarity.,0.116
2-s2.0-85171959327,7405429930,Interesting findings.,0.31
2-s2.0-85171959327,57225940184,Great paper!,0.877
2-s2.0-85171959327,58160472200,Interesting findings.,0.143
2-s2.0-85171473916,57196185707,Interesting findings.,0.112
2-s2.0-85171473916,54929933700,Needs more clarity.,0.832
2-s2.0-85171473916,57077440300,Needs more clarity.,0.907
2-s2.0-85171390681,57226874126,Great paper!,0.296
2-s2.0-85171390681,34770637400,Interesting findings.,0.326
2-s2.0-85171390681,57857733300,Great paper!,0.749
2-s2.0-85170704585,58637176000,Needs more clarity.,0.573
2-s2.0-85170704585,57102605700,Great paper!,0.931
2-s2.0-85170704585,57221993710,Great paper!,0.683
2-s2.0-85172070263,56153090000,Interesting findings.,0.344
2-s2.0-85172070263,57212864719,Interesting findings.,0.489
2-s2.0-85172070263,57556020300,Great paper!,0.256
2-s2.0-85171734377,58849495600,Interesting findings.,0.289
2-s2.0-85171734377,57222364218,Needs more clarity.,0.767
2-s2.0-85171734377,58541741200,Great paper!,0.541
2-s2.0-85171456266,57469621500,Great paper!,0.661
2-s2.0-85171456266,35211677700,Needs more clarity.,0.034
2-s2.0-85171456266,57195521813,Great paper!,0.267
2-s2.0-85171863149,58480187300,Interesting findings.,0.783
2-s2.0-85171863149,57223319136,Great paper!,0.019
2-s2.0-85171863149,58799119600,Interesting findings.,0.042
2-s2.0-85171696090,58134662300,Interesting findings.,0.383
2-s2.0-85171696090,58842196500,Great paper!,0.49
2-s2.0-85171696090,58731219900,Interesting findings.,0.955
2-s2.0-85172114084,58750187700,Interesting findings.,0.351
2-s2.0-85172114084,58440293800,Needs more clarity.,0.537
2-s2.0-85172114084,36967535700,Needs more clarity.,0.249
2-s2.0-85171577436,57223054204,Interesting findings.,0.322
2-s2.0-85171577436,58872373400,Interesting findings.,0.165
2-s2.0-85171577436,57209366496,Great paper!,0.412
2-s2.0-85171143231,57323706800,Great paper!,0.305
2-s2.0-85171143231,7006183419,Great paper!,0.165
2-s2.0-85171143231,57686440000,Interesting findings.,0.412
2-s2.0-85172112583,58831941800,Needs more clarity.,0.609
2-s2.0-85172112583,56202487500,Needs more clarity.,0.63
2-s2.0-85172112583,58870953100,Great paper!,0.583
2-s2.0-85172080467,34872772800,Needs more clarity.,0.544
2-s2.0-85172080467,58823446600,Needs more clarity.,0.677
2-s2.0-85172080467,56277815400,Needs more clarity.,0.544
2-s2.0-85171145370,58246265000,Needs more clarity.,0.706
2-s2.0-85171145370,58288643700,Interesting findings.,0.95
2-s2.0-85171145370,56742832900,Great paper!,0.377
2-s2.0-85171866268,58837555400,Interesting findings.,0.865
2-s2.0-85171866268,7103287068,Great paper!,0.955
2-s2.0-85171866268,57209126734,Great paper!,0.076
2-s2.0-85172033968,56147686200,Great paper!,0.736
2-s2.0-85172033968,57223020898,Great paper!,0.554
2-s2.0-85172033968,12789803400,Great paper!,0.97
2-s2.0-85172005799,57205361356,Great paper!,0.354
2-s2.0-85172005799,57211637395,Needs more clarity.,0.824
2-s2.0-85172005799,57209339449,Great paper!,0.454
2-s2.0-85171696786,7402535924,Great paper!,0.848
2-s2.0-85171696786,55718109700,Great paper!,0.866
2-s2.0-85171696786,58863580900,Great paper!,0.006
2-s2.0-85171675342,58891053300,Interesting findings.,0.824
2-s2.0-85171675342,23568254300,Needs more clarity.,0.397
2-s2.0-85171675342,57914465000,Interesting findings.,0.985
2-s2.0-85170676722,58873292900,Interesting findings.,0.605
2-s2.0-85170676722,58899867300,Great paper!,0.274
2-s2.0-85170676722,56423121700,Needs more clarity.,0.047
2-s2.0-85171844530,55258170100,Needs more clarity.,0.6
2-s2.0-85171844530,57720112300,Great paper!,0.336
2-s2.0-85171844530,58610828600,Interesting findings.,0.038
2-s2.0-85170845358,58841955100,Interesting findings.,0.188
2-s2.0-85170845358,58671844600,Interesting findings.,0.464
2-s2.0-85170845358,55739746600,Interesting findings.,0.628
2-s2.0-85169826988,56925475200,Interesting findings.,0.345
2-s2.0-85169826988,57337679500,Great paper!,0.059
2-s2.0-85169826988,57196081385,Great paper!,0.414
2-s2.0-85170266858,57224211026,Needs more clarity.,0.382
2-s2.0-85170266858,58245933800,Great paper!,0.019
2-s2.0-85170266858,58597567700,Needs more clarity.,0.933
2-s2.0-85170398612,57608371100,Interesting findings.,0.168
2-s2.0-85170398612,36919518900,Great paper!,0.517
2-s2.0-85170398612,37120991400,Interesting findings.,0.454
2-s2.0-85170345483,58245933600,Interesting findings.,0.436
2-s2.0-85170345483,7202412193,Great paper!,0.737
2-s2.0-85170345483,7003483469,Needs more clarity.,0.942
2-s2.0-85169834369,58810280700,Needs more clarity.,0.776
2-s2.0-85169834369,55724704500,Great paper!,0.311
2-s2.0-85169834369,57199766052,Needs more clarity.,0.009
2-s2.0-85169704426,37091028000,Needs more clarity.,0.527
2-s2.0-85169704426,7501628038,Great paper!,0.007
2-s2.0-85169704426,8923881500,Needs more clarity.,0.624
2-s2.0-85170359813,57192942242,Great paper!,0.51
2-s2.0-85170359813,48662473500,Great paper!,0.272
2-s2.0-85170359813,58610830500,Needs more clarity.,0.823
2-s2.0-85170356029,25928358400,Interesting findings.,0.229
2-s2.0-85170356029,58735487600,Interesting findings.,0.343
2-s2.0-85170356029,55706142100,Great paper!,0.385
2-s2.0-85170033359,6701857687,Interesting findings.,0.934
2-s2.0-85170033359,57221282057,Great paper!,0.736
2-s2.0-85170033359,57216292219,Needs more clarity.,0.391
2-s2.0-85170397895,57856434500,Great paper!,0.456
2-s2.0-85170397895,58815428900,Needs more clarity.,0.51
2-s2.0-85170397895,18134523500,Interesting findings.,0.437
2-s2.0-85169998757,58837775700,Interesting findings.,0.378
2-s2.0-85169998757,58064768100,Needs more clarity.,0.814
2-s2.0-85169998757,35285610600,Interesting findings.,0.706
2-s2.0-85170513933,58872990400,Interesting findings.,0.794
2-s2.0-85170513933,58879682200,Great paper!,0.729
2-s2.0-85170513933,56365236000,Needs more clarity.,0.046
2-s2.0-85170274071,57213964524,Needs more clarity.,0.533
2-s2.0-85170274071,7601324222,Interesting findings.,0.506
2-s2.0-85170274071,58886709400,Great paper!,0.238
2-s2.0-85170402512,55723108800,Interesting findings.,0.481
2-s2.0-85170402512,58137457300,Interesting findings.,0.798
2-s2.0-85170402512,14010369600,Interesting findings.,0.368
2-s2.0-85170339598,55352707400,Interesting findings.,0.934
2-s2.0-85170339598,58698022500,Great paper!,0.264
2-s2.0-85170339598,57218836384,Needs more clarity.,0.891
2-s2.0-85170245802,57203403196,Needs more clarity.,0.456
2-s2.0-85170245802,57195055589,Needs more clarity.,0.482
2-s2.0-85170245802,57218446414,Needs more clarity.,0.958
2-s2.0-85170382142,57203585377,Interesting findings.,0.233
2-s2.0-85170382142,58890766200,Great paper!,0.855
2-s2.0-85170382142,57189511816,Interesting findings.,0.088
2-s2.0-85169705498,57467197500,Great paper!,0.765
2-s2.0-85169705498,57644845500,Great paper!,0.973
2-s2.0-85169705498,57188834159,Interesting findings.,0.739
2-s2.0-85170378689,58608490400,Interesting findings.,0.6
2-s2.0-85170378689,16040617300,Interesting findings.,0.045
2-s2.0-85170378689,35226928600,Interesting findings.,0.724
2-s2.0-85170357004,55453925200,Great paper!,0.233
2-s2.0-85170357004,57204757641,Interesting findings.,0.779
2-s2.0-85170357004,57196360018,Great paper!,0.202
2-s2.0-85169691435,58900424800,Needs more clarity.,0.191
2-s2.0-85169691435,58020033100,Needs more clarity.,0.747
2-s2.0-85169691435,7202492168,Interesting findings.,0.764
2-s2.0-85169680668,57222347756,Great paper!,0.061
2-s2.0-85169680668,56973215300,Interesting findings.,0.019
2-s2.0-85169680668,57224928141,Great paper!,0.382
2-s2.0-85170368648,36142597900,Interesting findings.,0.148
2-s2.0-85170368648,57899369100,Great paper!,0.707
2-s2.0-85170368648,58003294200,Needs more clarity.,0.48
2-s2.0-85170536842,57545873100,Needs more clarity.,0.984
2-s2.0-85170536842,57219639613,Interesting findings.,0.703
2-s2.0-85170536842,57102536700,Interesting findings.,0.008
2-s2.0-85170104542,58854395500,Needs more clarity.,0.59
2-s2.0-85170104542,55654948800,Interesting findings.,0.899
2-s2.0-85170104542,57204633037,Needs more clarity.,0.311
2-s2.0-85170279159,55608815200,Great paper!,0.375
2-s2.0-85170279159,56127240900,Interesting findings.,0.691
2-s2.0-85170279159,57565284900,Great paper!,0.578
2-s2.0-85170338734,58804561500,Great paper!,0.735
2-s2.0-85170338734,24401825200,Interesting findings.,0.384
2-s2.0-85170338734,57214336711,Interesting findings.,0.948
2-s2.0-85170256151,53872139500,Great paper!,0.394
2-s2.0-85170256151,57222494960,Great paper!,0.52
2-s2.0-85170256151,56925164000,Great paper!,0.267
2-s2.0-85170387538,57975911400,Needs more clarity.,0.242
2-s2.0-85170387538,12793541000,Interesting findings.,0.473
2-s2.0-85170387538,55839423100,Great paper!,0.854
2-s2.0-85170190612,55573279100,Great paper!,0.833
2-s2.0-85170190612,57720067700,Great paper!,0.284
2-s2.0-85170190612,58872127500,Interesting findings.,0.455
2-s2.0-85170435272,58872252300,Interesting findings.,0.489
2-s2.0-85170435272,58139596900,Interesting findings.,0.201
2-s2.0-85170435272,57223929347,Needs more clarity.,0.947
2-s2.0-85170273969,57221264300,Interesting findings.,0.026
2-s2.0-85170273969,57753625400,Needs more clarity.,0.325
2-s2.0-85170273969,35226999500,Needs more clarity.,0.417
2-s2.0-85169902514,54419975700,Great paper!,0.456
2-s2.0-85169902514,58634496600,Interesting findings.,0.201
2-s2.0-85169902514,57870945300,Interesting findings.,0.812
2-s2.0-85170398881,58600691200,Interesting findings.,0.637
2-s2.0-85170398881,57219717231,Needs more clarity.,0.626
2-s2.0-85170398881,55992248300,Interesting findings.,0.734
2-s2.0-85170362515,58856446400,Needs more clarity.,0.718
2-s2.0-85170362515,57195506496,Needs more clarity.,0.574
2-s2.0-85170362515,57221346194,Great paper!,0.074
2-s2.0-85170342788,58775848300,Great paper!,0.937
2-s2.0-85170342788,58160449600,Great paper!,0.502
2-s2.0-85170342788,57201718118,Interesting findings.,0.614
2-s2.0-85169911447,57225088865,Needs more clarity.,0.542
2-s2.0-85169911447,57660914700,Needs more clarity.,0.208
2-s2.0-85169911447,58589203100,Great paper!,0.767
2-s2.0-85170345099,58538410300,Great paper!,0.621
2-s2.0-85170345099,57217481903,Needs more clarity.,0.069
2-s2.0-85170345099,56003473800,Great paper!,0.179
2-s2.0-85170403624,57843829500,Needs more clarity.,0.847
2-s2.0-85170403624,10140329500,Needs more clarity.,0.181
2-s2.0-85170403624,56342905800,Interesting findings.,0.87
2-s2.0-85170378811,58838710700,Great paper!,0.442
2-s2.0-85170378811,57225200763,Interesting findings.,0.012
2-s2.0-85170378811,57210916111,Needs more clarity.,0.634
2-s2.0-85170292334,57211634235,Great paper!,0.193
2-s2.0-85170292334,55226299000,Interesting findings.,0.644
2-s2.0-85170292334,55731994500,Interesting findings.,0.413
2-s2.0-85170386561,7410097404,Interesting findings.,0.309
2-s2.0-85170386561,56245285900,Great paper!,0.842
2-s2.0-85170386561,55746054200,Needs more clarity.,0.815
2-s2.0-85170274010,58849532500,Great paper!,0.935
2-s2.0-85170274010,57195242968,Needs more clarity.,0.327
2-s2.0-85170274010,57219287095,Interesting findings.,0.245
2-s2.0-85169704577,18041989700,Needs more clarity.,0.186
2-s2.0-85169704577,57191521088,Great paper!,0.754
2-s2.0-85169704577,57218677518,Great paper!,0.55
2-s2.0-85170362924,57191501614,Interesting findings.,0.931
2-s2.0-85170362924,57203730433,Great paper!,0.594
2-s2.0-85170362924,57193948676,Interesting findings.,0.692
2-s2.0-85170357981,7403350137,Interesting findings.,0.813
2-s2.0-85170357981,58543119800,Interesting findings.,0.825
2-s2.0-85170357981,57992337500,Interesting findings.,0.722
2-s2.0-85169926933,55242221000,Interesting findings.,0.965
2-s2.0-85169926933,57609600800,Needs more clarity.,0.783
2-s2.0-85169926933,55800106600,Great paper!,0.582
2-s2.0-85170381387,57215899288,Great paper!,0.698
2-s2.0-85170381387,57218664071,Interesting findings.,0.969
2-s2.0-85170381387,58519694600,Interesting findings.,0.842
2-s2.0-85170349324,6507580423,Great paper!,0.652
2-s2.0-85170349324,57488808100,Interesting findings.,0.881
2-s2.0-85170349324,57193001942,Great paper!,0.396
2-s2.0-85170280400,57720541100,Interesting findings.,0.815
2-s2.0-85170280400,55193003700,Great paper!,0.699
2-s2.0-85170280400,57193214262,Great paper!,0.206
2-s2.0-85170361279,8616230700,Needs more clarity.,0.495
2-s2.0-85170361279,57189460185,Interesting findings.,0.267
2-s2.0-85170361279,58351330600,Needs more clarity.,0.848
2-s2.0-85170388857,57220086865,Interesting findings.,0.456
2-s2.0-85170388857,57202920878,Needs more clarity.,0.24
2-s2.0-85170388857,58884194300,Needs more clarity.,0.697
2-s2.0-85170380855,35231142400,Needs more clarity.,0.688
2-s2.0-85170380855,57145949100,Great paper!,0.724
2-s2.0-85170380855,58550723600,Needs more clarity.,0.943
2-s2.0-85170362923,58159762500,Interesting findings.,0.303
2-s2.0-85170362923,57216804580,Needs more clarity.,0.275
2-s2.0-85170362923,58101309700,Great paper!,0.701
2-s2.0-85170391743,57203009043,Great paper!,0.506
2-s2.0-85170391743,58417754100,Interesting findings.,0.972
2-s2.0-85170391743,57769974200,Needs more clarity.,0.626
2-s2.0-85169882926,58799508300,Needs more clarity.,0.71
2-s2.0-85169882926,58607733200,Needs more clarity.,0.57
2-s2.0-85169882926,57204035929,Needs more clarity.,0.368
2-s2.0-85170056954,57192990874,Needs more clarity.,0.675
2-s2.0-85170056954,58077541700,Great paper!,0.872
2-s2.0-85170056954,57204636599,Interesting findings.,0.086
2-s2.0-85170414039,57197410405,Interesting findings.,0.194
2-s2.0-85170414039,6603958944,Great paper!,0.805
2-s2.0-85170414039,57219462075,Interesting findings.,0.261
2-s2.0-85170378411,57415085500,Great paper!,0.816
2-s2.0-85170378411,56406596100,Great paper!,0.662
2-s2.0-85170378411,57192656047,Great paper!,0.691
2-s2.0-85170362613,58736164800,Interesting findings.,0.678
2-s2.0-85170362613,57208551682,Interesting findings.,0.808
2-s2.0-85170362613,57199104904,Interesting findings.,0.13
2-s2.0-85169820036,58070174700,Needs more clarity.,0.269
2-s2.0-85169820036,58411775200,Needs more clarity.,0.907
2-s2.0-85169820036,57223308010,Interesting findings.,0.442
2-s2.0-85170362219,57200853527,Needs more clarity.,0.544
2-s2.0-85170362219,57197854713,Needs more clarity.,0.48
2-s2.0-85170362219,57236297100,Great paper!,0.894
2-s2.0-85170367248,58776730700,Interesting findings.,0.835
2-s2.0-85170367248,56192442600,Needs more clarity.,0.466
2-s2.0-85170367248,15840870900,Interesting findings.,0.927
2-s2.0-85170041590,56501033500,Great paper!,0.328
