START_ID,journal,volume,year,END_ID
2-s2.0-85163796296,Biofabrication,15,2023,3026
2-s2.0-85164777617,Jianzhu Jiegou Xuebao/Journal of Building Structures,44,2023,2134
2-s2.0-85164394209,Nature Methods,20,2023,1335
2-s2.0-85164749219,Mathematics,11,2023,790
2-s2.0-85164286816,Chinese Journal of Chemical Engineering,59,2023,820
2-s2.0-85164800470,Jianzhu Jiegou Xuebao/Journal of Building Structures,44,2023,2134
2-s2.0-85164678298,Jianzhu Jiegou Xuebao/Journal of Building Structures,44,2023,2134
2-s2.0-85164800478,Water (Switzerland),15,2023,716
2-s2.0-85164661616,Jianzhu Jiegou Xuebao/Journal of Building Structures,44,2023,2134
2-s2.0-85164535360,Astronomy and Astrophysics,675,2023,745
2-s2.0-85164793973,Applied Sciences (Switzerland),13,2023,2967
2-s2.0-85164538078,Astronomy and Astrophysics,675,2023,745
2-s2.0-85164665266,Mathematics,11,2023,790
2-s2.0-85163882794,Heliyon,9,2023,548
2-s2.0-85164700115,Mathematics,11,2023,790
2-s2.0-85164718169,Jianzhu Jiegou Xuebao/Journal of Building Structures,44,2023,2134
2-s2.0-85164822751,Applied Sciences (Switzerland),13,2023,2967
2-s2.0-85164173764,Journal of High Energy Physics,2023,2023,717
2-s2.0-85163767004,Nano Research,16,2023,411
2-s2.0-85164240164,Lixue Xuebao/Chinese Journal of Theoretical and Applied Mechanics,55,2023,746
2-s2.0-85164808448,Journal of Materials Science,58,2023,2284
2-s2.0-85164356656,Heliyon,9,2023,548
2-s2.0-85164708881,Jianzhu Jiegou Xuebao/Journal of Building Structures,44,2023,2134
2-s2.0-85164301486,Hangkong Dongli Xuebao/Journal of Aerospace Power,38,2023,1548
2-s2.0-85164189245,Journal of High Energy Physics,2023,2023,717
2-s2.0-85164613844,Physical Review B,108,2023,614
2-s2.0-85164102382,Journal of High Energy Physics,2023,2023,717
2-s2.0-85164014898,Chaos,33,2023,2713
2-s2.0-85164791684,Applied Sciences (Switzerland),13,2023,2967
2-s2.0-85164535099,Astronomy and Astrophysics,675,2023,745
2-s2.0-85164160203,Journal of High Energy Physics,2023,2023,717
2-s2.0-85164796221,Jianzhu Jiegou Xuebao/Journal of Building Structures,44,2023,2134
2-s2.0-85164470881,Journal of High Energy Physics,2023,2023,717
2-s2.0-85164283527,Journal of Materials Research and Technology,25,2023,332
2-s2.0-85164257937,Lixue Xuebao/Chinese Journal of Theoretical and Applied Mechanics,55,2023,746
2-s2.0-85164154055,Journal of High Energy Physics,2023,2023,717
2-s2.0-85164787475,Applied Sciences (Switzerland),13,2023,2967
2-s2.0-85164406051,INFORMS Journal on Computing,35,2023,3617
2-s2.0-85164742048,Mathematics,11,2023,790
2-s2.0-85164626192,Bioinformatics,39,2023,798
2-s2.0-85164686812,Baozha Yu Chongji/Explosion and Shock Waves,43,2023,1182
2-s2.0-85164272585,Journal of Materials Research and Technology,25,2023,332
2-s2.0-85164423865,Heliyon,9,2023,548
2-s2.0-85164206839,Gas Science and Engineering,115,2023,853
2-s2.0-85164686380,Jianzhu Jiegou Xuebao/Journal of Building Structures,44,2023,2134
2-s2.0-85164700095,"IEEE Transactions on Components, Packaging and Manufacturing Technology",13,2023,2324
2-s2.0-85164475747,Heliyon,9,2023,548
2-s2.0-85163782005,Nano Research,16,2023,411
2-s2.0-85163714795,Nature Structural and Molecular Biology,30,2023,890
2-s2.0-85164163573,Nature Food,4,2023,803
2-s2.0-85163981743,Journal of Hydrology,622,2023,335
2-s2.0-85163841047,Journal of Materials Science,58,2023,2284
2-s2.0-85164681495,Water Resources Research,59,2023,793
2-s2.0-85164312457,Heliyon,9,2023,548
2-s2.0-85164311889,Colloids and Interface Science Communications,55,2023,3618
2-s2.0-85164812646,Jianzhu Jiegou Xuebao/Journal of Building Structures,44,2023,2134
2-s2.0-85164805440,Applied Sciences (Switzerland),13,2023,2967
2-s2.0-85164236998,Journal of Climate,36,2023,628
2-s2.0-85164171358,Materials Today,67,2023,1275
2-s2.0-85163769577,Nano Research,16,2023,411
2-s2.0-85164358069,Materials Today,67,2023,1275
2-s2.0-85164529234,Chinese Journal of Chemical Engineering,59,2023,820
2-s2.0-85164786440,Jianzhu Jiegou Xuebao/Journal of Building Structures,44,2023,2134
2-s2.0-85164524465,Electronics (Switzerland),12,2023,780
2-s2.0-85164791878,Water (Switzerland),15,2023,716
2-s2.0-85163802962,Journal of High Energy Physics,2023,2023,717
2-s2.0-85164275397,Journal of Materials Research and Technology,25,2023,332
2-s2.0-85164703820,Mathematics,11,2023,790
2-s2.0-85163794930,Astronomical Journal,166,2023,346
2-s2.0-85163732927,Journal of Materials Science,58,2023,2284
2-s2.0-85163953916,Journal of High Energy Physics,2023,2023,717
2-s2.0-85163785019,Nano Research,16,2023,411
2-s2.0-85164295131,Physics of Fluids,35,2023,666
2-s2.0-85164793942,Sensors,23,2023,713
2-s2.0-85164434390,Heliyon,9,2023,548
2-s2.0-85163760549,Journal of Materials Research and Technology,25,2023,332
2-s2.0-85164241723,Lixue Xuebao/Chinese Journal of Theoretical and Applied Mechanics,55,2023,746
2-s2.0-85164230552,Optics Letters,48,2023,618
2-s2.0-85164722572,Jianzhu Jiegou Xuebao/Journal of Building Structures,44,2023,2134
2-s2.0-85164281380,Hangkong Dongli Xuebao/Journal of Aerospace Power,38,2023,1548
2-s2.0-85163673476,International Journal of Theoretical Physics,62,2023,3619
2-s2.0-85164336356,Astrophysical Journal Letters,951,2023,324
2-s2.0-85164773837,Materials,16,2023,728
2-s2.0-85164471655,Journal of High Energy Physics,2023,2023,717
2-s2.0-85164289025,Journal of Biological Chemistry,299,2023,351
2-s2.0-85164541204,Huanjing Kexue/Environmental Science,44,2023,1729
2-s2.0-85164785651,Water (Switzerland),15,2023,716
2-s2.0-85164823116,Materials,16,2023,728
2-s2.0-85162913598,IEEE Transactions on Cloud Computing,11,2023,1587
2-s2.0-85161557053,Monthly Notices of the Royal Astronomical Society,522,2023,314
2-s2.0-85161687152,Baozha Yu Chongji/Explosion and Shock Waves,43,2023,1182
2-s2.0-85163398841,Thin-Walled Structures,188,2023,132
2-s2.0-85161395285,Building Simulation,16,2023,444
2-s2.0-85161406305,Archives of Sexual Behavior,52,2023,3620
2-s2.0-85161512675,IEEE Robotics and Automation Letters,8,2023,231
2-s2.0-85162229742,Nano Research,16,2023,411
2-s2.0-85161285997,International Journal of Applied Earth Observation and Geoinformation,121,2023,215
2-s2.0-85162196213,"Journal of Applied Mechanics, Transactions ASME",90,2023,2438
2-s2.0-85162193581,Acta Metallurgica Sinica (English Letters),36,2023,1360
2-s2.0-85161522238,Nano Research,16,2023,411
2-s2.0-85162900953,Nano Research,16,2023,411
2-s2.0-85162998797,Advances in Structural Engineering,26,2023,923
2-s2.0-85162952425,Journal of King Saud University - Computer and Information Sciences,35,2023,740
2-s2.0-85162098067,Journal of Innovation and Knowledge,8,2023,3621
2-s2.0-85161050058,"Science China: Physics, Mechanics and Astronomy",66,2023,460
2-s2.0-85163461334,Proceedings of the IEEE,111,2023,2232
2-s2.0-85162225537,Clinica Chimica Acta,547,2023,3622
2-s2.0-85162148622,Chemical Engineering Research and Design,195,2023,2264
2-s2.0-85163185060,International Journal of Mathematics,34,2023,3623
2-s2.0-85162898894,IEEE Transactions on Antennas and Propagation,71,2023,1296
2-s2.0-85161512605,IEEE Electron Device Letters,44,2023,917
2-s2.0-85163200106,Journal of Biomedical Informatics,143,2023,3624
2-s2.0-85161301414,European Journal of Epidemiology,38,2023,3625
2-s2.0-85161305859,Journal of the Franklin Institute,360,2023,1837
2-s2.0-85162216636,Clinical Gastroenterology and Hepatology,21,2023,1908
2-s2.0-85162170671,Nano Research,16,2023,411
2-s2.0-85163348413,Nuclear Engineering and Technology,55,2023,1171
2-s2.0-85163303141,Environmental Research Letters,18,2023,318
2-s2.0-85161984482,Nano Research,16,2023,411
2-s2.0-85161955766,Nature Catalysis,6,2023,2742
2-s2.0-85163136928,GPS Solutions,27,2023,1868
2-s2.0-85163000445,Nature Metabolism,5,2023,858
2-s2.0-85161060288,IEEE Journal on Selected Areas in Communications,41,2023,2370
2-s2.0-85163029908,Journal of Materials Science,58,2023,2284
2-s2.0-85161711297,Monthly Notices of the Royal Astronomical Society,523,2023,314
2-s2.0-85161407615,Nature Energy,8,2023,875
2-s2.0-85163443296,Journal of Materials Research and Technology,25,2023,332
2-s2.0-85161451015,Radiologia Medica,128,2023,3626
2-s2.0-85163032638,Physica Scripta,98,2023,2662
2-s2.0-85162974139,Nature Machine Intelligence,5,2023,2266
2-s2.0-85161843584,Clinical Nuclear Medicine,48,2023,3627
2-s2.0-85162980659,Nature Machine Intelligence,5,2023,2266
2-s2.0-85163560036,IEEE Transactions on Smart Grid,14,2023,1538
2-s2.0-85162922745,Regional Science and Urban Economics,101,2023,2758
2-s2.0-85162856232,Nano Research,16,2023,411
2-s2.0-85161286430,Thin-Walled Structures,188,2023,132
2-s2.0-85163393306,Science China Information Sciences,66,2023,375
2-s2.0-85162111307,Journal of Biomedical Informatics,143,2023,3624
2-s2.0-85161298409,Environmental Science and Pollution Research,30,2023,399
2-s2.0-85161641515,eBioMedicine,93,2023,355
2-s2.0-85163422203,Research in Astronomy and Astrophysics,23,2023,2331
2-s2.0-85163421913,eClinicalMedicine,61,2023,385
2-s2.0-85163181998,Nano Research,16,2023,411
2-s2.0-85161309564,Environmental Science and Pollution Research,30,2023,399
2-s2.0-85163331161,Progress in Aerospace Sciences,140,2023,3628
2-s2.0-85162985957,JPhys Photonics,5,2023,3629
2-s2.0-85163427462,Biofabrication,15,2023,3026
2-s2.0-85162824693,Journal of Process Control,127,2023,2982
2-s2.0-85162898344,Nano Research,16,2023,411
2-s2.0-85162116180,Environmental Science and Pollution Research,30,2023,399
2-s2.0-85163132918,Nano Research,16,2023,411
2-s2.0-85161350976,Journal of Micromechanics and Microengineering,33,2023,3246
2-s2.0-85163477026,Journal of Materials Research and Technology,25,2023,332
2-s2.0-85161272732,Nano Research,16,2023,411
2-s2.0-85161517496,Public Health,220,2023,235
2-s2.0-85162103950,Journal of High Energy Physics,2023,2023,717
2-s2.0-85161569252,Journal of Biomechanics,156,2023,2757
2-s2.0-85161309572,Nano Research,16,2023,411
2-s2.0-85161419192,Nano Research,16,2023,411
2-s2.0-85163501130,Quantum Science and Technology,8,2023,1917
2-s2.0-85162678672,Nano Research,16,2023,411
2-s2.0-85162156569,Journal of Materials Science,58,2023,2284
2-s2.0-85161556582,Environment International,177,2023,359
2-s2.0-85161502766,Plant Cell,35,2023,817
2-s2.0-85162003354,Journal of Environmental Economics and Management,120,2023,345
2-s2.0-85162239683,Environmental Engineering Science,40,2023,3630
2-s2.0-85162712427,IEEE Transactions on Intelligent Transportation Systems,24,2023,976
2-s2.0-85163100065,Nano Research,16,2023,411
2-s2.0-85162945094,Journal of Optical Communications and Networking,15,2023,3631
2-s2.0-85161334933,Computers and Electrical Engineering,109,2023,2353
2-s2.0-85163074559,Materials and Design,231,2023,797
2-s2.0-85162891818,IEEE/CAA Journal of Automatica Sinica,10,2023,818
2-s2.0-85161830404,Applied Physics A: Materials Science and Processing,129,2023,821
2-s2.0-85163398509,Thin-Walled Structures,188,2023,132
2-s2.0-85163485036,Heliyon,9,2023,548
2-s2.0-85161258459,Journal of Hydrology,622,2023,335
2-s2.0-85162227586,Biological Psychology,181,2023,3632
2-s2.0-85162196157,Nano Research,16,2023,411
2-s2.0-85163062105,Nature Energy,8,2023,875
2-s2.0-85161559200,Monthly Notices of the Royal Astronomical Society,522,2023,314
2-s2.0-85161310462,International Journal of Disaster Risk Reduction,93,2023,627
2-s2.0-85162021322,Nano Research,16,2023,411
2-s2.0-85161969174,Acta Mathematica Scientia,43,2023,3633
2-s2.0-85161616048,Monthly Notices of the Royal Astronomical Society,522,2023,314
2-s2.0-85162880081,IEEE/CAA Journal of Automatica Sinica,10,2023,818
2-s2.0-85163112307,Science China Technological Sciences,66,2023,1841
2-s2.0-85163436615,Chemical Engineering Research and Design,195,2023,2264
2-s2.0-85163380715,Applied Physics A: Materials Science and Processing,129,2023,821
2-s2.0-85160773863,Nano Research,16,2023,411
2-s2.0-85160220333,IEEE Sensors Journal,23,2023,624
2-s2.0-85159814089,IEEE Transactions on Communications,71,2023,974
2-s2.0-85160819303,Nano Research,16,2023,411
2-s2.0-85160672806,Nano Research,16,2023,411
2-s2.0-85159673711,Nano Research,16,2023,411
2-s2.0-85160354121,Journal of the Mechanical Behavior of Biomedical Materials,143,2023,3032
2-s2.0-85159813025,IEEE Transactions on Parallel and Distributed Systems,34,2023,882
2-s2.0-85160765206,Laser and Photonics Reviews,17,2023,1497
2-s2.0-85160358321,Geophysical Journal International,234,2023,400
2-s2.0-85160805423,Nano Research,16,2023,411
2-s2.0-85160235425,IEEE Sensors Journal,23,2023,624
2-s2.0-85160710338,FlatChem,40,2023,3271
2-s2.0-85160284570,Nano Research,16,2023,411
2-s2.0-85159775626,Case Studies in Construction Materials,18,2023,69
2-s2.0-85160043434,Ecotoxicology and Environmental Safety,259,2023,341
2-s2.0-85161037783,IEEE Transactions on Software Engineering,49,2023,3634
2-s2.0-85160833588,World Neurosurgery,175,2023,3635
2-s2.0-85160254459,Building Simulation,16,2023,444
2-s2.0-85160759610,Fundamental Research,3,2023,1524
2-s2.0-85160403858,Environmental Science and Pollution Research,30,2023,399
2-s2.0-85160269621,Nano Research,16,2023,411
2-s2.0-85160023457,ISPRS Journal of Photogrammetry and Remote Sensing,201,2023,356
2-s2.0-85160751055,Journal of Hydrology,622,2023,335
2-s2.0-85160839895,Nano Research,16,2023,411
2-s2.0-85160258334,Journal of Radioanalytical and Nuclear Chemistry,332,2023,1919
2-s2.0-85161016493,Nonlinear Differential Equations and Applications,30,2023,452
2-s2.0-85160272675,Nano Research,16,2023,411
2-s2.0-85160868189,Nano Research,16,2023,411
2-s2.0-85159859055,Sustainable Production and Consumption,39,2023,2763
2-s2.0-85160101822,Energy Research and Social Science,101,2023,1904
2-s2.0-85160430863,Forest Policy and Economics,152,2023,3636
2-s2.0-85160112816,SN Computer Science,4,2023,1701
2-s2.0-85159792251,IEEE Transactions on Communications,71,2023,974
2-s2.0-85160668174,Nano Research,16,2023,411
2-s2.0-85160294453,Nano Research,16,2023,411
2-s2.0-85160928751,Yeast,40,2023,3637
2-s2.0-85160238296,Nano Research,16,2023,411
2-s2.0-85160633016,Acta Metallurgica Sinica (English Letters),36,2023,1360
2-s2.0-85159704322,Nano Research,16,2023,411
2-s2.0-85160656354,Nature Reviews Materials,8,2023,1540
2-s2.0-85160655300,Nano Research,16,2023,411
2-s2.0-85160104809,Journal of Applied Developmental Psychology,87,2023,3638
2-s2.0-85160802440,Geophysical Journal International,234,2023,400
2-s2.0-85160204187,Fusion Engineering and Design,192,2023,3022
2-s2.0-85160069935,Journal of Affective Disorders Reports,13,2023,3639
2-s2.0-85160269720,Wireless Personal Communications,131,2023,2664
2-s2.0-85160451555,Environmental Science and Pollution Research,30,2023,399
2-s2.0-85160802289,Nano Research,16,2023,411
2-s2.0-85159885821,Journal of the Taiwan Institute of Chemical Engineers,148,2023,916
2-s2.0-85160659189,Journal of Hydrology,622,2023,335
2-s2.0-85160777624,Nano Research,16,2023,411
2-s2.0-85160858793,Environmental Science and Pollution Research,30,2023,399
2-s2.0-85160269801,Global Environmental Change,81,2023,3640
2-s2.0-85159857445,Design Studies,87,2023,3641
2-s2.0-85159707101,IEEE Communications Letters,27,2023,1200
2-s2.0-85159842505,IEEE Communications Letters,27,2023,1200
2-s2.0-85160605297,Journal of Materials Research and Technology,25,2023,332
2-s2.0-85160524247,Marine Pollution Bulletin,192,2023,860
2-s2.0-85160764311,Nano Research,16,2023,411
2-s2.0-85160307450,Nano Research,16,2023,411
2-s2.0-85160358481,Nano Research,16,2023,411
2-s2.0-85160088028,Transportation Geotechnics,41,2023,1878
2-s2.0-85160829283,Environmental Science and Pollution Research,30,2023,399
2-s2.0-85160796370,Public Health,220,2023,235
2-s2.0-85160534558,JPhys Photonics,5,2023,3629
2-s2.0-85160421753,Building Simulation,16,2023,444
2-s2.0-85159756062,"European Journal of Mechanics, A/Solids",100,2023,2803
2-s2.0-85160437160,Journal of Autoimmunity,138,2023,3642
2-s2.0-85160251386,Nano Research,16,2023,411
2-s2.0-85160331450,Nano Research,16,2023,411
2-s2.0-85160580960,Nano Research,16,2023,411
2-s2.0-85160859587,International Journal of Advanced Manufacturing Technology,127,2023,822
2-s2.0-85160211360,International Journal of Biological Macromolecules,242,2023,361
2-s2.0-85159789336,Journal of Systems Architecture,140,2023,1879
2-s2.0-85160824082,Nano Research,16,2023,411
2-s2.0-85160671015,Nano Research,16,2023,411
2-s2.0-85160515027,Nano Research,16,2023,411
2-s2.0-85159832202,IEEE Electron Device Letters,44,2023,917
2-s2.0-85160779067,Biochimica et Biophysica Acta - Reviews on Cancer,1878,2023,3643
2-s2.0-85160559965,Swarm and Evolutionary Computation,80,2023,187
2-s2.0-85160318368,Nano Research,16,2023,411
2-s2.0-85160440187,International Journal of Mining Science and Technology,33,2023,1686
2-s2.0-85160003894,Biofabrication,15,2023,3026
2-s2.0-85160950862,Nature Protocols,18,2023,1669
2-s2.0-85160302227,Nano Research,16,2023,411
2-s2.0-85159675195,Nano Research,16,2023,411
2-s2.0-85160161948,IEEE Transactions on Wireless Communications,22,2023,1049
2-s2.0-85159852604,Science China Information Sciences,66,2023,375
2-s2.0-85161042412,IEEE Journal on Selected Areas in Communications,41,2023,2370
2-s2.0-85161043620,IEEE Transactions on Antennas and Propagation,71,2023,1296
2-s2.0-85160824491,Nano Research,16,2023,411
2-s2.0-85161005788,Materials Today,67,2023,1275
2-s2.0-85161027204,"European Journal of Mechanics, A/Solids",100,2023,2803
2-s2.0-85159824208,IEEE Photonics Technology Letters,35,2023,619
2-s2.0-85159720708,Nano Research,16,2023,411
2-s2.0-85160340653,"International Journal of Control, Automation and Systems",21,2023,3248
2-s2.0-85160807411,Applied Geography,156,2023,2990
2-s2.0-85160435289,Ionics,29,2023,943
2-s2.0-85159696443,Journal of Hydrology,622,2023,335
2-s2.0-85158831963,International Journal of Biological Macromolecules,242,2023,361
2-s2.0-85159445875,Chemical Engineering Journal,467,2023,197
2-s2.0-85158038022,Mathematical Finance,33,2023,3644
2-s2.0-85158852268,Computers and Security,130,2023,481
2-s2.0-85159579930,Theoretical and Applied Climatology,153,2023,1004
2-s2.0-85158033932,Nano Research,16,2023,411
2-s2.0-85159580000,Nano Research,16,2023,411
2-s2.0-85159212413,Computer Aided Geometric Design,104,2023,3645
2-s2.0-85158111186,International Journal of Precision Engineering and Manufacturing,24,2023,1982
2-s2.0-85158836729,eBioMedicine,93,2023,355
2-s2.0-85158125744,Building Simulation,16,2023,444
2-s2.0-85158105635,Journal of Ambient Intelligence and Humanized Computing,14,2023,2016
2-s2.0-85158064666,Pattern Recognition Letters,171,2023,887
2-s2.0-85158854336,Journal of Energy Chemistry,82,2023,96
2-s2.0-85157998109,Thin-Walled Structures,188,2023,132
2-s2.0-85159354855,Nano Research,16,2023,411
2-s2.0-85159592523,Particle and Particle Systems Characterization,40,2023,2311
2-s2.0-85159557595,Building and Environment,239,2023,299
2-s2.0-85158097007,Nano Research,16,2023,411
2-s2.0-85158999749,Ecology Letters,26,2023,3646
2-s2.0-85159665878,International Journal of Advanced Manufacturing Technology,127,2023,822
2-s2.0-85159065919,Chemical Engineering Journal,467,2023,197
2-s2.0-85158906277,Manufacturing Letters,36,2023,89
2-s2.0-85158038568,"IET Radar, Sonar and Navigation",17,2023,966
2-s2.0-85158905980,Modelling and Simulation in Materials Science and Engineering,31,2023,3297
2-s2.0-85159304858,Journal of Bridge Engineering,28,2023,927
2-s2.0-85159155552,Swarm and Evolutionary Computation,80,2023,187
2-s2.0-85158051252,Composites Part B: Engineering,260,2023,189
2-s2.0-85158024750,Biotechnology and Bioengineering,120,2023,2451
2-s2.0-85158821819,Materials Science and Engineering R: Reports,154,2023,3647
2-s2.0-85158126471,Building Simulation,16,2023,444
2-s2.0-85158901419,Transportation Research Part A: Policy and Practice,173,2023,827
2-s2.0-85159651021,International Journal of Geomechanics,23,2023,461
2-s2.0-85158164370,Natural Hazards,117,2023,904
2-s2.0-85158114750,Nano Research,16,2023,411
2-s2.0-85159341616,Korean Journal of Chemical Engineering,40,2023,3648
2-s2.0-85157990323,Cell Research,33,2023,893
2-s2.0-85158908684,Applied Ocean Research,136,2023,402
2-s2.0-85159550984,Building and Environment,239,2023,299
2-s2.0-85159457570,Waste Management,166,2023,222
2-s2.0-85159309480,Nano Research,16,2023,411
2-s2.0-85158029088,Building Simulation,16,2023,444
2-s2.0-85159610853,Alexandria Engineering Journal,74,2023,438
2-s2.0-85159590563,Probabilistic Engineering Mechanics,73,2023,1554
2-s2.0-85158131086,Nano Research,16,2023,411
2-s2.0-85157998693,American Journal of Hematology,98,2023,980
2-s2.0-85159108750,Thin-Walled Structures,188,2023,132
2-s2.0-85158104173,Aging Cell,22,2023,989
2-s2.0-85158154100,Nano Research,16,2023,411
2-s2.0-85159584216,Journal of Autoimmunity,138,2023,3642
2-s2.0-85159622319,Agricultural Water Management,285,2023,302
2-s2.0-85159086729,"European Journal of Mechanics, A/Solids",100,2023,2803
2-s2.0-85159629107,Nano Research,16,2023,411
2-s2.0-85159600545,Case Studies in Thermal Engineering,47,2023,390
2-s2.0-85159322313,Nano Research,16,2023,411
2-s2.0-85158876156,GPS Solutions,27,2023,1868
2-s2.0-85158092701,Nano Research,16,2023,411
2-s2.0-85159062704,Ecological Indicators,151,2023,777
2-s2.0-85159441636,Transportation Research Part C: Emerging Technologies,152,2023,349
2-s2.0-85158143786,Nano Research,16,2023,411
2-s2.0-85159572269,Alexandria Engineering Journal,74,2023,438
2-s2.0-85159221735,Journal of Water Process Engineering,53,2023,377
2-s2.0-85158903983,eBioMedicine,93,2023,355
2-s2.0-85158155086,Nano Research,16,2023,411
2-s2.0-85159234520,Transportation Research Part C: Emerging Technologies,152,2023,349
2-s2.0-85158136969,Data Mining and Knowledge Discovery,37,2023,3296
2-s2.0-85158078196,Soft Computing,27,2023,517
2-s2.0-85158053051,Chinese Chemical Letters,34,2023,256
2-s2.0-85159214997,Drug Discovery Today,28,2023,2756
2-s2.0-85159591909,International Journal of Disaster Risk Reduction,93,2023,627
2-s2.0-85159071701,Computer Networks,230,2023,420
2-s2.0-85158071718,Measurement: Journal of the International Measurement Confederation,216,2023,297
2-s2.0-85159341230,Structures,53,2023,323
2-s2.0-85159132226,Nano Research,16,2023,411
2-s2.0-85159350062,Nano Research,16,2023,411
2-s2.0-85159378176,Building Simulation,16,2023,444
2-s2.0-85159368934,Structures,53,2023,323
2-s2.0-85159385858,Chemical Engineering Journal,467,2023,197
2-s2.0-85157989489,Transportation Research Part B: Methodological,173,2023,841
2-s2.0-85158095660,Nano Research,16,2023,411
2-s2.0-85159188483,Nano Research,16,2023,411
2-s2.0-85158899375,Computers and Security,130,2023,481
2-s2.0-85159351212,Medical Image Analysis,87,2023,155
2-s2.0-85159296519,Nano Research,16,2023,411
2-s2.0-85158897988,"European Journal of Mechanics, A/Solids",100,2023,2803
2-s2.0-85159395865,Journal of Water Resources Planning and Management,149,2023,3016
2-s2.0-85159328861,Nano Research,16,2023,411
2-s2.0-85158095357,Building Simulation,16,2023,444
2-s2.0-85159625190,Transportation Research Part E: Logistics and Transportation Review,175,2023,434
2-s2.0-85159467313,Cities,138,2023,489
2-s2.0-85158022648,Nano Research,16,2023,411
2-s2.0-85159308871,Nano Research,16,2023,411
2-s2.0-85159607267,Nano Research,16,2023,411
2-s2.0-85159345062,Nano Research,16,2023,411
2-s2.0-85159162147,Water Research,239,2023,190
2-s2.0-85159198390,Computer Law and Security Review,49,2023,2747
2-s2.0-85158115899,Nano Research,16,2023,411
2-s2.0-85159380543,Asia-Pacific Journal of Chemical Engineering,18,2023,1513
2-s2.0-85159290923,Urban Forestry and Urban Greening,85,2023,406
2-s2.0-85158093580,Nano Research,16,2023,411
2-s2.0-85153749909,Journal of Modern Power Systems and Clean Energy,11,2023,1499
2-s2.0-85153717239,Nano Research,16,2023,411
2-s2.0-85156216986,Journal of Hydraulic Engineering,149,2023,156
2-s2.0-85153399022,Nano Research,16,2023,411
2-s2.0-85154043642,Computerized Medical Imaging and Graphics,107,2023,228
2-s2.0-85153733315,Nano Research,16,2023,411
2-s2.0-85153797551,Journal of Energy Chemistry,82,2023,96
2-s2.0-85153508596,Nano Research,16,2023,411
2-s2.0-85153570180,Engineering Geology,320,2023,2779
2-s2.0-85153507547,Automatica,153,2023,273
2-s2.0-85153396428,IEEE Transactions on Antennas and Propagation,71,2023,1296
2-s2.0-85153683304,Progress in Nuclear Energy,161,2023,242
2-s2.0-85156113990,Precambrian Research,391,2023,3649
2-s2.0-85153734489,Nano Research,16,2023,411
2-s2.0-85153492101,Chemosphere,330,2023,339
2-s2.0-85154068436,Progress in Nuclear Energy,161,2023,242
2-s2.0-85153365022,IEEE Transactions on Communications,71,2023,974
2-s2.0-85157963499,Renewable and Sustainable Energy Reviews,181,2023,499
2-s2.0-85154065619,Journal of Geometric Analysis,33,2023,429
2-s2.0-85153711753,Nano Research,16,2023,411
2-s2.0-85153494277,IEEE Transactions on Circuits and Systems I: Regular Papers,70,2023,878
2-s2.0-85153681819,Computers and Geotechnics,159,2023,236
2-s2.0-85153622322,Asia-Pacific Journal of Chemical Engineering,18,2023,1513
2-s2.0-85153507002,International Review of Financial Analysis,88,2023,491
2-s2.0-85153392841,Nano Research,16,2023,411
2-s2.0-85153677988,Case Studies in Construction Materials,18,2023,69
2-s2.0-85156156661,Advanced Electronic Materials,9,2023,962
2-s2.0-85153374470,Science China Technological Sciences,66,2023,1841
2-s2.0-85153500570,Cement and Concrete Composites,140,2023,451
2-s2.0-85153329221,IEEE Industry Applications Magazine,29,2023,3650
2-s2.0-85153478754,"Resources, Conservation and Recycling",194,2023,136
2-s2.0-85153477784,Cold Regions Science and Technology,211,2023,233
2-s2.0-85153622312,Catena,228,2023,169
2-s2.0-85153402252,Quality and Reliability Engineering International,39,2023,1056
2-s2.0-85153331934,Nano Research,16,2023,411
2-s2.0-85153496571,Case Studies in Construction Materials,18,2023,69
2-s2.0-85154581845,Computers and Chemical Engineering,175,2023,261
2-s2.0-85154573829,Advanced Therapeutics,6,2023,932
2-s2.0-85153507753,Automation in Construction,151,2023,221
2-s2.0-85153706693,Nano Research,16,2023,411
2-s2.0-85154070706,Journal of Water Resources Planning and Management,149,2023,3016
2-s2.0-85154536397,Science China Materials,66,2023,738
2-s2.0-85157976743,Journal of Geometric Analysis,33,2023,429
2-s2.0-85153883585,Progress in Nuclear Energy,161,2023,242
2-s2.0-85153479577,Applied Energy,341,2023,134
2-s2.0-85153369496,IEEE Transactions on Power Electronics,38,2023,246
2-s2.0-85154564859,Measurement: Journal of the International Measurement Confederation,216,2023,297
2-s2.0-85153781717,Nano Research,16,2023,411
2-s2.0-85153722079,Science China Materials,66,2023,738
2-s2.0-85154030089,Chinese Chemical Letters,34,2023,256
2-s2.0-85156272659,Nano Research,16,2023,411
2-s2.0-85153627464,International Journal of Educational Development,100,2023,1845
2-s2.0-85153528023,Atmospheric Research,289,2023,93
2-s2.0-85154552489,Advanced Electronic Materials,9,2023,962
2-s2.0-85153788182,Nano Research,16,2023,411
2-s2.0-85153491452,IEEE Transactions on Parallel and Distributed Systems,34,2023,882
2-s2.0-85153737796,Applied Spectroscopy,77,2023,419
2-s2.0-85153771075,Nano Research,16,2023,411
2-s2.0-85153862018,Biomaterials,298,2023,258
2-s2.0-85153521344,Control Engineering Practice,136,2023,942
2-s2.0-85153392899,Annals of Operations Research,326,2023,1054
2-s2.0-85153598783,Journal of Energy Chemistry,82,2023,96
