name,ID,domain
Telemetering equipment,00007885,computerscience
In-band,00007886,computerscience
Perforated plates,00007887,computerscience
afatinib,00007888,computerscience
betamethasone,00007889,computerscience
epidermal growth factor receptor kinase inhibitor,00007890,computerscience
Personal computing,00007891,computerscience
Nonlinear filtering,00007892,computerscience
State feedback,00007893,computerscience
Data driven,00007894,computerscience
Mutagenesis,00007895,computerscience
Bipolar transistors,00007896,computerscience
Fixed point arithmetic,00007897,computerscience
Post-Acute COVID-19 Syndrome,00007898,computerscience
Nanjing [Jiangsu],00007899,computerscience
daridorexant,00007900,computerscience
lemborexant,00007901,computerscience
orexin receptor antagonist,00007902,computerscience
bone marrow tumor,00007903,computerscience
Chamberlin–courant’s approval voting,00007904,computerscience
Fixed-parameter tractability,00007905,computerscience
Minimax,00007906,computerscience
Gastrointestinal Tract,00007907,computerscience
Cofferdams,00007908,computerscience
Embankment dams,00007909,computerscience
Flow Measurement,00007910,computerscience
Laminar Flow,00007911,computerscience
Arctic engineering,00007912,computerscience
"Epilepsy, Generalized",00007913,computerscience
Amination,00007914,computerscience
Aluminum pipe,00007915,computerscience
Building damage,00007916,computerscience
Shiting River,00007917,computerscience
Copper plating,00007918,computerscience
Gene Expression Regulation,00007919,computerscience
Sodium Aluminate,00007920,computerscience
Bottom up methods,00007921,computerscience
Proto-Oncogene Protein c-fli-1,00007922,computerscience
Honshu,00007923,computerscience
Kinki,00007924,computerscience
Electron resonance,00007925,computerscience
Immunity,00007926,computerscience
Lymphoid Tissue,00007927,computerscience
Passenger cars,00007928,computerscience
bone cement,00007929,computerscience
Secondary emission,00007930,computerscience
cement (construction material),00007931,computerscience
Hexane,00007932,computerscience
dissolution,00007933,computerscience
Coherent detection,00007934,computerscience
Compressed-Sensing,00007935,computerscience
Ghost imaging,00007936,computerscience
Mindlin plates,00007937,computerscience
Communication interruption,00007938,computerscience
food policy,00007939,computerscience
Adhesive joints,00007940,computerscience
Anchor bolts,00007941,computerscience
Robotic arms,00007942,computerscience
Adjoint methods,00007943,computerscience
Adjoints,00007944,computerscience
Behaviors simulation,00007945,computerscience
Features fusions,00007946,computerscience
Dongting Lake,00007947,computerscience
Nuclear magnetic logging,00007948,computerscience
Body Surface Potential Mapping,00007949,computerscience
Catheter Ablation,00007950,computerscience
aflibercept,00007951,computerscience
conbercept,00007952,computerscience
ranibizumab,00007953,computerscience
Bayesian inference,00007954,computerscience
Electric power supplies to apparatus,00007955,computerscience
Reliability theory,00007956,computerscience
Archimedean copula,00007957,computerscience
Diabetic Nephropathies,00007958,computerscience
Conditional stability,00007959,computerscience
Discharge streamers,00007960,computerscience
Experimental research,00007961,computerscience
Arithmetic average fusion,00007962,computerscience
Latent heat,00007963,computerscience
Electric corona,00007964,computerscience
First designs,00007965,computerscience
Nitrification,00007966,computerscience
Array gain,00007967,computerscience
Critical problems,00007968,computerscience
Nanofluidics,00007969,computerscience
Biochemical Phenomena,00007970,computerscience
Ferric Compounds,00007971,computerscience
Sensor nodes,00007972,computerscience
Distance estimation,00007973,computerscience
Distance vector,00007974,computerscience
Burns,00007975,computerscience
"Burns, Inhalation",00007976,computerscience
Neurosurgeons,00007977,computerscience
Client selection,00007978,computerscience
Clustered federated learning,00007979,computerscience
Continuous speech recognition,00007980,computerscience
Ontology,00007981,computerscience
Intelligent agents,00007982,computerscience
Model elements,00007983,computerscience
Monotonicity,00007984,computerscience
Optimization problems,00007985,computerscience
Analog circuits,00007986,computerscience
Cohesive subgraph,00007987,computerscience
Microfiltration,00007988,computerscience
Lignite,00007989,computerscience
Data-free quantization,00007990,computerscience
Routing algorithms,00007991,computerscience
Vehicle routing,00007992,computerscience
Definition domain,00007993,computerscience
Disjoint subsets,00007994,computerscience
Silicone rubber,00007995,computerscience
Atomic-force-microscopy,00007996,computerscience
Bundle structures,00007997,computerscience
Data communication equipment,00007998,computerscience
Electrochemical deposition,00007999,computerscience
Casting,00008000,computerscience
government,00008001,computerscience
Photoelectricity,00008002,computerscience
Lyapunov functions,00008003,computerscience
Microcomputers,00008004,computerscience
onyx copolymer,00008005,computerscience
Ethernet,00008006,computerscience
Suspensions (fluids),00008007,computerscience
Epidemics,00008008,computerscience
Brain mapping,00008009,computerscience
Arsenic compounds,00008010,computerscience
Engine pistons,00008011,computerscience
Shape-memory polymer,00008012,computerscience
Polishing,00008013,computerscience
Flexible manufacturing systems,00008014,computerscience
Correlators,00008015,computerscience
Basic operation,00008016,computerscience
Evaluation results,00008017,computerscience
Fuzzing,00008018,computerscience
Aggregation methods,00008019,computerscience
Ensemble methods,00008020,computerscience
Complement sets,00008021,computerscience
NP-hard,00008022,computerscience
"Adjuvants, Immunologic",00008023,computerscience
"Adjuvants, Pharmaceutic",00008024,computerscience
"Adjuvants, Vaccine",00008025,computerscience
Oil filled transformers,00008026,computerscience
articular cartilage,00008027,computerscience
Excited-states,00008028,computerscience
Static analysis,00008029,computerscience
Rectifying circuits,00008030,computerscience
Dynamic studies,00008031,computerscience
Caseins,00008032,computerscience
Food Packaging,00008033,computerscience
Demulsification,00008034,computerscience
Depletion zones,00008035,computerscience
small cytoplasmic RNA,00008036,computerscience
Ultrasonic waves,00008037,computerscience
Discrete data,00008038,computerscience
Target tracking,00008039,computerscience
Can design,00008040,computerscience
Microphone array,00008041,computerscience
Acoustic sources,00008042,computerscience
cloud classification,00008043,computerscience
complementarity,00008044,computerscience
Application fields,00008045,computerscience
Anti-Infective Agents,00008046,computerscience
Causality modeling,00008047,computerscience
Intelligent knowledge service,00008048,computerscience
Electronics circuits,00008049,computerscience
Warehouses,00008050,computerscience
Cache placement,00008051,computerscience
Cache replacement,00008052,computerscience
Caching strategy,00008053,computerscience
Model checking,00008054,computerscience
0+ state,00008055,computerscience
BGP-reflection isomorphism,00008056,computerscience
cadmium selenide,00008057,computerscience
agricultural production,00008058,computerscience
Adaptive memory,00008059,computerscience
Adaptive sharpness,00008060,computerscience
Combat simulation,00008061,computerscience
Data-source,00008062,computerscience
Development process,00008063,computerscience
Cochlear Implantation,00008064,computerscience
Cochlear Implants,00008065,computerscience
3D models,00008066,computerscience
Augmented reality technology,00008067,computerscience
Michelson interferometers,00008068,computerscience
hydroelectric power,00008069,computerscience
hydrological modeling,00008070,computerscience
Book exhibitions,00008071,computerscience
College students,00008072,computerscience
Comprehensive training,00008073,computerscience
Braking performance,00008074,computerscience
Autonomous emergency braking system,00008075,computerscience
Exchange interactions,00008076,computerscience
Magnetic multilayers,00008077,computerscience
Optical Fibers,00008078,computerscience
Potential mechanism,00008079,computerscience
Search performance,00008080,computerscience
Digital transformation,00008081,computerscience
Enterprise IS,00008082,computerscience
Radio,00008083,computerscience
Chinese educations,00008084,computerscience
Clone Cells,00008085,computerscience
B mesons,00008086,computerscience
Linear Models,00008087,computerscience
Brillouin frequency shifts,00008088,computerscience
Brillouin gain,00008089,computerscience
Sols,00008090,computerscience
Literature reviews,00008091,computerscience
Search models,00008092,computerscience
Lipoylation,00008093,computerscience
Nucleotidyltransferases,00008094,computerscience
Succinates,00008095,computerscience
Metallizing,00008096,computerscience
Air pollutants,00008097,computerscience
Acoustic emission monitoring,00008098,computerscience
Blood Coagulation,00008099,computerscience
Body Temperature Regulation,00008100,computerscience
Energy poverties,00008101,computerscience
Lower energies,00008102,computerscience
Squalene,00008103,computerscience
ROC Curve,00008104,computerscience
"Tomography, X-Ray Computed",00008105,computerscience
Shearing,00008106,computerscience
"RNA, Viral",00008107,computerscience
Light measurement,00008108,computerscience
heat capacity,00008109,computerscience
heat flux,00008110,computerscience
in situ measurement,00008111,computerscience
Advertizing,00008112,computerscience
Cycling,00008113,computerscience
Plasmons,00008114,computerscience
Magnetic Resonance Imaging,00008115,computerscience
Motor Disorders,00008116,computerscience
Decision Making,00008117,computerscience
Surgeons,00008118,computerscience
Oxygen Isotopes,00008119,computerscience
Fuzzy rules,00008120,computerscience
Emerging modeling practice,00008121,computerscience
Electrical education,00008122,computerscience
Empirical studies,00008123,computerscience
Data interpretation,00008124,computerscience
Dairy Products,00008125,computerscience
Cell-Penetrating Peptides,00008126,computerscience
Superconductivity,00008127,computerscience
Fluorine,00008128,computerscience
Nanomedicine,00008129,computerscience
attachment culture,00008130,computerscience
Electrochemical Techniques,00008131,computerscience
Immunoassay,00008132,computerscience
Band engineering,00008133,computerscience
Microcystis,00008134,computerscience
temozolomide,00008135,computerscience
astrocyte,00008136,computerscience
cell aggregation,00008137,computerscience
cell invasion,00008138,computerscience
bioinformatics,00008139,computerscience
chromatin,00008140,computerscience
Carbon Black,00008141,computerscience
Ecotoxicology,00008142,computerscience
Anionic surfactants,00008143,computerscience
Cationic surfactants,00008144,computerscience
"Evoked Potentials, Visual",00008145,computerscience
automation,00008146,computerscience
Density matrix renormalization group,00008147,computerscience
Cold rolled steel,00008148,computerscience
peptide,00008149,computerscience
Axial buckling behaviors,00008150,computerscience
Analytical method,00008151,computerscience
Andreev bound state,00008152,computerscience
Current noise,00008153,computerscience
Arbitrary dimension,00008154,computerscience
Bistables,00008155,computerscience
Higher dimensions,00008156,computerscience
Exactly solvable model,00008157,computerscience
Finite dimensional,00008158,computerscience
Fuel additives,00008159,computerscience
Diazomethane,00008160,computerscience
Diphosphates,00008161,computerscience
Respiratory Aerosols and Droplets,00008162,computerscience
Blow-up,00008163,computerscience
"Codon, Initiator",00008164,computerscience
Nerve Regeneration,00008165,computerscience
licence,00008166,computerscience
Chemical potential,00008167,computerscience
Dechlorination,00008168,computerscience
Air ejectors,00008169,computerscience
Alanine,00008170,computerscience
Lymphocytic choriomeningitis virus,00008171,computerscience
Satellite imagery,00008172,computerscience
Control strategies,00008173,computerscience
Microprocessor chips,00008174,computerscience
Bandlimited,00008175,computerscience
Hole mobility,00008176,computerscience
Geostationary satellites,00008177,computerscience
Asymptotic expansion,00008178,computerscience
Image registration,00008179,computerscience
Surface waves,00008180,computerscience
Action sequences,00008181,computerscience
High quality,00008182,computerscience
Direct ethanol fuel cells (DEFC),00008183,computerscience
Calibration targets,00008184,computerscience
Calibration tasks,00008185,computerscience
Pyrroles,00008186,computerscience
Ray tracing,00008187,computerscience
Correction process,00008188,computerscience
blastomere,00008189,computerscience
cell suspension,00008190,computerscience
Graph Databases,00008191,computerscience
High-order,00008192,computerscience
Higher-order,00008193,computerscience
Lumped mass matrix,00008194,computerscience
Graph attention network,00008195,computerscience
Hierarchical graphs,00008196,computerscience
Immunomagnetic Separation,00008197,computerscience
Pyridine,00008198,computerscience
AI-assisted digital canvas,00008199,computerscience
Creativity support,00008200,computerscience
Creativity support tool,00008201,computerscience
Complementary,00008202,computerscience
Congestion control,00008203,computerscience
Network topology,00008204,computerscience
Application developers,00008205,computerscience
Concentrated solar power,00008206,computerscience
Aquaporin 4,00008207,computerscience
Light reflection,00008208,computerscience
"Helplessness, Learned",00008209,computerscience
Dielectric relaxation,00008210,computerscience
Backdoors,00008211,computerscience
EBPF,00008212,computerscience
Ozone water treatment,00008213,computerscience
Blue phosphorene,00008214,computerscience
Routing protocols,00008215,computerscience
Application performance,00008216,computerscience
Cloud environments,00008217,computerscience
Critical component,00008218,computerscience
Early Diagnosis,00008219,computerscience
ambient air,00008220,computerscience
Crystal defects,00008221,computerscience
Secondary ion mass spectrometry,00008222,computerscience
Chemical component,00008223,computerscience
Access network,00008224,computerscience
Virtual machine,00008225,computerscience
"In Situ Hybridization, Fluorescence",00008226,computerscience
"Receptors, Chimeric Antigen",00008227,computerscience
Wide area networks,00008228,computerscience
Activated mixtures,00008229,computerscience
Microgrids,00008230,computerscience
Adaptive bitrate,00008231,computerscience
Nanofiltration,00008232,computerscience
Glycinamide,00008233,computerscience
Pluripotent Stem Cells,00008234,computerscience
Clumps,00008235,computerscience
Decay formula,00008236,computerscience
Ecological Momentary Assessment,00008237,computerscience
Mixed reality,00008238,computerscience
Configuration,00008239,computerscience
Efficient scan,00008240,computerscience
Fast scanning,00008241,computerscience
Aspartic Acid,00008242,computerscience
"Luciferases, Firefly",00008243,computerscience
Information overloads,00008244,computerscience
Landsat,00008245,computerscience
Contingency analysis,00008246,computerscience
Dynamic security assessment,00008247,computerscience
Energy crisis,00008248,computerscience
Interfacial assembly,00008249,computerscience
Intermolecular interactions,00008250,computerscience
Europium,00008251,computerscience
Culture,00008252,computerscience
Interpersonal relationship,00008253,computerscience
Lithium sulfur batteries,00008254,computerscience
Combination modes,00008255,computerscience
Decorative patterns,00008256,computerscience
Freeman,00008257,computerscience
Glycopeptides,00008258,computerscience
Lime,00008259,computerscience
Limestone,00008260,computerscience
Artificial intelligence systems,00008261,computerscience
Cartesians,00008262,computerscience
Algorithm aversion,00008263,computerscience
Case-studies,00008264,computerscience
Behavior diffusion,00008265,computerscience
Co-existence,00008266,computerscience
arterial spin labeling,00008267,computerscience
brain blood flow,00008268,computerscience
Glucose Transporter Type 1,00008269,computerscience
Friction materials,00008270,computerscience
Human Body,00008271,computerscience
acetic acid ethyl ester,00008272,computerscience
Data usage,00008273,computerscience
Chinese named entity recognition,00008274,computerscience
Cognitive science,00008275,computerscience
Content-addressable retrieval,00008276,computerscience
Poles,00008277,computerscience
Artificial general intelligence,00008278,computerscience
Artificial general intelligences,00008279,computerscience
Cytotoxicity,00008280,computerscience
Semiconductor materials,00008281,computerscience
Patient monitoring,00008282,computerscience
rafutrombopag,00008283,computerscience
magnetic iron oxide nanoparticle,00008284,computerscience
animal model,00008285,computerscience
Attention module,00008286,computerscience
Automotive engineering,00008287,computerscience
Classification accuracy,00008288,computerscience
Cognitive dissonance,00008289,computerscience
Emotion recognition,00008290,computerscience
Diving surface,00008291,computerscience
Fault,00008292,computerscience
heart failure with reduced ejection fraction,00008293,computerscience
Review,00008294,computerscience
colitis,00008295,computerscience
dysbiosis,00008296,computerscience
Aerial photography,00008297,computerscience
biliary tract drainage,00008298,computerscience
cholangitis,00008299,computerscience
Connected Subgraph,00008300,computerscience
Dynamic k-edge connectivity,00008301,computerscience
Ballast (railroad track),00008302,computerscience
Rate constants,00008303,computerscience
Digital watermarking,00008304,computerscience
Clustering approach,00008305,computerscience
Clusterings,00008306,computerscience
Hypergraph model,00008307,computerscience
Anti-lock braking systems,00008308,computerscience
Content production,00008309,computerscience
Collaboration systems,00008310,computerscience
Complex dynamics,00008311,computerscience
Crowd collaboration system,00008312,computerscience
Sediments,00008313,computerscience
anchor,00008314,computerscience
compressive strength,00008315,computerscience
Gene Regulatory Networks,00008316,computerscience
RNA Precursors,00008317,computerscience
2 morpholino 8 phenylchromone,00008318,computerscience
3 methyladenine,00008319,computerscience
"3,3' diindolylmethane",00008320,computerscience
Adword,00008321,computerscience
Bipartite matching problems,00008322,computerscience
Bipartite matchings,00008323,computerscience
Contact probes,00008324,computerscience
Error separation,00008325,computerscience
Flow,00008326,computerscience
Nematic liquid crystals,00008327,computerscience
higher education,00008328,computerscience
Myasthenia Gravis,00008329,computerscience
Gadolinium alloys,00008330,computerscience
Gems,00008331,computerscience
female education,00008332,computerscience
Community-Acquired Infections,00008333,computerscience
Explicit formula,00008334,computerscience
Finite-sized particles,00008335,computerscience
Flow condition,00008336,computerscience
Components,00008337,computerscience
Eugenia,00008338,computerscience
Statistical methods,00008339,computerscience
agriculture,00008340,computerscience
literature review,00008341,computerscience
coal mining,00008342,computerscience
Austenitic transformations,00008343,computerscience
foreign direct investment,00008344,computerscience
Microstrip filters,00008345,computerscience
Cast iron pipe,00008346,computerscience
bispecific antibody,00008347,computerscience
CD3 antigen,00008348,computerscience
CD56 antigen,00008349,computerscience
Motor Neurons,00008350,computerscience
curcumin,00008351,computerscience
gossypol,00008352,computerscience
programmed death 1 ligand 1,00008353,computerscience
Ballast,00008354,computerscience
Coupling models,00008355,computerscience
antimicrobial activity,00008356,computerscience
Exchange coupling,00008357,computerscience
Empirical mode decomposition method,00008358,computerscience
imatinib,00008359,computerscience
M-WIP2W,00008360,computerscience
Light emission,00008361,computerscience
Charge conservation,00008362,computerscience
Charge operator,00008363,computerscience
Complete information,00008364,computerscience
Critical currents,00008365,computerscience
Angle-measurement errors,00008366,computerscience
basiliximab,00008367,computerscience
busulfan,00008368,computerscience
Pressurization,00008369,computerscience
F-Box Proteins,00008370,computerscience
Affect,00008371,computerscience
Game Theory,00008372,computerscience
High rate,00008373,computerscience
Concentration effects,00008374,computerscience
Health effects,00008375,computerscience
Importance sampling,00008376,computerscience
Birthday attacks,00008377,computerscience
Feistel,00008378,computerscience
Food safety,00008379,computerscience
Pacific Ocean (North),00008380,computerscience
Contest,00008381,computerscience
Application research,00008382,computerscience
Grand Challenge,00008383,computerscience
Real-world,00008384,computerscience
North China Block,00008385,computerscience
Cefoperazone,00008386,computerscience
Dysprothrombinemia,00008387,computerscience
aggregate,00008388,computerscience
Hadronic decays,00008389,computerscience
environmental assessment,00008390,computerscience
spatiotemporal analysis,00008391,computerscience
Bainitic transformations,00008392,computerscience
Dichlorodiphenyldichloroethane,00008393,computerscience
discrete element method,00008394,computerscience
fracture network,00008395,computerscience
hydration,00008396,computerscience
Particles (particulate matter),00008397,computerscience
Exposure,00008398,computerscience
Epitaxial growth,00008399,computerscience
birefringence,00008400,computerscience
colposcopy,00008401,computerscience
conjunctiva,00008402,computerscience
language,00008403,computerscience
market conditions,00008404,computerscience
Innovative design,00008405,computerscience
Air Conditioning,00008406,computerscience
Eating,00008407,computerscience
Energy Intake,00008408,computerscience
Fuzhou,00008409,computerscience
Gastrointestinal Stromal Tumors,00008410,computerscience
London,00008411,computerscience
propofol,00008412,computerscience
Coconut Oil,00008413,computerscience
Corn Oil,00008414,computerscience
excavation,00008415,computerscience
disease transmission,00008416,computerscience
building construction,00008417,computerscience
reconstruction,00008418,computerscience
simulation,00008419,computerscience
analytical hierarchy process,00008420,computerscience
coal mine,00008421,computerscience
Levofloxacin,00008422,computerscience
Plasma simulation,00008423,computerscience
Plasma theory,00008424,computerscience
Radio waves,00008425,computerscience
Hydrated lime,00008426,computerscience
Dermatitis,00008427,computerscience
Epitopes,00008428,computerscience
Butterflies,00008429,computerscience
Hepatitis B Surface Antigens,00008430,computerscience
Populus,00008431,computerscience
Crame Rao bounds,00008432,computerscience
strategic approach,00008433,computerscience
Coastal zones,00008434,computerscience
Bioaccumulation,00008435,computerscience
Thermal insulation,00008436,computerscience
Insulation failures,00008437,computerscience
Solute transport,00008438,computerscience
Daqing Oilfield,00008439,computerscience
Fountains,00008440,computerscience
Diamond cutting tools,00008441,computerscience
Contact deformation,00008442,computerscience
Firmware,00008443,computerscience
Aminopyridines,00008444,computerscience
neutralizing antibody,00008445,computerscience
Gold nanoparticles,00008446,computerscience
Indoles,00008447,computerscience
model test,00008448,computerscience
Active galactic nuclei,00008449,computerscience
Early universe,00008450,computerscience
Evolution of galaxies,00008451,computerscience
Greenhouses,00008452,computerscience
triacylglycerol,00008453,computerscience
awareness,00008454,computerscience
clinical effectiveness,00008455,computerscience
Begomovirus,00008456,computerscience
Lumbar Vertebrae,00008457,computerscience
Helsinki,00008458,computerscience
Stockholm [Sweden],00008459,computerscience
Advisory Committees,00008460,computerscience
Clinical Decision-Making,00008461,computerscience
Indoleacetic Acids,00008462,computerscience
Meristem,00008463,computerscience
Attack strategies,00008464,computerscience
Completion probability,00008465,computerscience
aqueous solution,00008466,computerscience
Bandit,00008467,computerscience
Client scheduling,00008468,computerscience
Air pollution exposures,00008469,computerscience
Colonic Neoplasms,00008470,computerscience
Ensemble,00008471,computerscience
Systems Analysis,00008472,computerscience
apalutamide,00008473,computerscience
Cosmology: theory,00008474,computerscience
Covariance matrices,00008475,computerscience
Electronic trading,00008476,computerscience
Connectome,00008477,computerscience
Diffusion Magnetic Resonance Imaging,00008478,computerscience
acetonitrile,00008479,computerscience
dichloromethane,00008480,computerscience
Wool,00008481,computerscience
Yarn,00008482,computerscience
Cluster scheduling,00008483,computerscience
Crow search algorithm,00008484,computerscience
Imatinib Mesylate,00008485,computerscience
Electrocardiograms,00008486,computerscience
Thorax,00008487,computerscience
Compact stencil,00008488,computerscience
biotechnology,00008489,computerscience
experiment,00008490,computerscience
Air transport,00008491,computerscience
Air transport systems,00008492,computerscience
Government communication,00008493,computerscience
CD11b antigen,00008494,computerscience
CD14 antigen,00008495,computerscience
CD15 antigen,00008496,computerscience
Digestive system,00008497,computerscience
"Microscopy, Atomic Force",00008498,computerscience
Conversation,00008499,computerscience
F0 feature,00008500,computerscience
Prosodic entrainment,00008501,computerscience
Pulse generators,00008502,computerscience
Swept wings,00008503,computerscience
Data partitioning,00008504,computerscience
Data splitting,00008505,computerscience
Earth systems,00008506,computerscience
Nanotubes,00008507,computerscience
Arvicolinae,00008508,computerscience
High-cycle fatigue,00008509,computerscience
Motivation,00008510,computerscience
Computational mechanics,00008511,computerscience
Geroscience,00008512,computerscience
2 pyridinethiol derivative,00008513,computerscience
bromine derivative,00008514,computerscience
Electric measuring instruments,00008515,computerscience
Exhaust gases,00008516,computerscience
Advanced Oxidation Processes,00008517,computerscience
Acetaldehyde,00008518,computerscience
Bridge structures,00008519,computerscience
Bypass ratio,00008520,computerscience
Exhaust systems (engine),00008521,computerscience
Gas dynamics,00008522,computerscience
Radio frequency circuit,00008523,computerscience
Radiofrequencies,00008524,computerscience
Cytomegalovirus,00008525,computerscience
Cytomegalovirus Infections,00008526,computerscience
Failure strain,00008527,computerscience
Hepatitis B,00008528,computerscience
earth pressure,00008529,computerscience
mechanical property,00008530,computerscience
sand,00008531,computerscience
Bariatric Surgery,00008532,computerscience
Coated materials,00008533,computerscience
Internet service providers,00008534,computerscience
Self-healing materials,00008535,computerscience
Information and Communication Technologies,00008536,computerscience
Practice of managements,00008537,computerscience
Research gaps,00008538,computerscience
Accidental Injuries,00008539,computerscience
Mobile crowd sensing,00008540,computerscience
Multi-modal,00008541,computerscience
Multimodal cognition,00008542,computerscience
Corrosion Resistance,00008543,computerscience
Electric furnaces,00008544,computerscience
NLR Proteins,00008545,computerscience
Nucleotides,00008546,computerscience
Bidirectional,00008547,computerscience
Ants,00008548,computerscience
child development,00008549,computerscience
Battery cells,00008550,computerscience
Clostridium kluyveri,00008551,computerscience
Carbide cutting tools,00008552,computerscience
Earth system models,00008553,computerscience
Biped locomotion,00008554,computerscience
Ageing effects,00008555,computerscience
High temperature reactors,00008556,computerscience
Home health care,00008557,computerscience
Pore structure,00008558,computerscience
capital,00008559,computerscience
coal,00008560,computerscience
Rollers (machine components),00008561,computerscience
Scotland,00008562,computerscience
United Kingdom,00008563,computerscience
Bolted connections,00008564,computerscience
Cation Transport Proteins,00008565,computerscience
Organic chemicals,00008566,computerscience
Transceivers,00008567,computerscience
Christoffel problem,00008568,computerscience
Existence results,00008569,computerscience
Generalized blaschke-santalo inequality,00008570,computerscience
Covariance analysis,00008571,computerscience
Exploration missions,00008572,computerscience
Gout,00008573,computerscience
Silicates,00008574,computerscience
Implants (surgical),00008575,computerscience
Eastern Europe,00008576,computerscience
Choppers (circuits),00008577,computerscience
Ferroelectric ceramics,00008578,computerscience
disease control,00008579,computerscience
Suzhou,00008580,computerscience
Balance equations,00008581,computerscience
Engineering structures,00008582,computerscience
Axial Spondyloarthritis,00008583,computerscience
C-Reactive Protein,00008584,computerscience
Sham Shui Po,00008585,computerscience
Scanning tunneling microscopy,00008586,computerscience
Light sensitive materials,00008587,computerscience
Echocardiography,00008588,computerscience
Deepwater drilling,00008589,computerscience
Drilling platforms,00008590,computerscience
Bibliographies,00008591,computerscience
Lymphatic Metastasis,00008592,computerscience
Gadolinium,00008593,computerscience
Nanocapsules,00008594,computerscience
Data Mining,00008595,computerscience
Social Media,00008596,computerscience
Aminoglycosides,00008597,computerscience
Absorbance,00008598,computerscience
High density polyethylenes,00008599,computerscience
Cesium Radioisotopes,00008600,computerscience
Fukushima Nuclear Accident,00008601,computerscience
Atlantic Ocean (North),00008602,computerscience
Sodium dodecyl sulfate,00008603,computerscience
Refrigerants,00008604,computerscience
doxorubicin,00008605,computerscience
flooding,00008606,computerscience
hydrodynamics,00008607,computerscience
biogenesis,00008608,computerscience
cell migration,00008609,computerscience
Chemo-mechanical couplings,00008610,computerscience
flood damage,00008611,computerscience
Technology transfer,00008612,computerscience
Academic entrepreneurship,00008613,computerscience
Crown ethers,00008614,computerscience
Echo state networks,00008615,computerscience
heptane,00008616,computerscience
Antilymphocyte Serum,00008617,computerscience
Cyclosporine,00008618,computerscience
Different pressures,00008619,computerscience
Dimple shape evolution,00008620,computerscience
Rankine cycle,00008621,computerscience
Earth atmosphere,00008622,computerscience
Shift registers,00008623,computerscience
2-adic expression,00008624,computerscience
Cantilever beams,00008625,computerscience
Guizhou,00008626,computerscience
ATP dependent DNA ligase,00008627,computerscience
deoxyribonuclease I,00008628,computerscience
dna ligase 1,00008629,computerscience
"Image Interpretation, Computer-Assisted",00008630,computerscience
Experimentation,00008631,computerscience
Body Fluids,00008632,computerscience
Limit of Detection,00008633,computerscience
Crucibles,00008634,computerscience
Liquid membranes,00008635,computerscience
food security,00008636,computerscience
Orthotropic plates,00008637,computerscience
Phenol,00008638,computerscience
Ascorbic Acid,00008639,computerscience
Copper Compounds,00008640,computerscience
e-government,00008641,computerscience
Digital age,00008642,computerscience
Oxalates,00008643,computerscience
epidemic,00008644,computerscience
Powder metals,00008645,computerscience
Laser powder bed fusion,00008646,computerscience
Information searching,00008647,computerscience
Cyclegan,00008648,computerscience
Arc constrictions,00008649,computerscience
Constant-current,00008650,computerscience
Fowler-milne,00008651,computerscience
Glucose sensors,00008652,computerscience
Expert systems,00008653,computerscience
Medical computing,00008654,computerscience
Municipal solid waste,00008655,computerscience
Cogging torque,00008656,computerscience
Cogging torque reductions,00008657,computerscience
index method,00008658,computerscience
Arthroplasty,00008659,computerscience
Wavelet analysis,00008660,computerscience
Accuracy,00008661,computerscience
Telecommunication services,00008662,computerscience
Distillation columns,00008663,computerscience
Data storage equipment,00008664,computerscience
Monte Carlo Method,00008665,computerscience
"Phantoms, Imaging",00008666,computerscience
Artificial intelligence for IT operation,00008667,computerscience
Tunnels,00008668,computerscience
Acceptance function,00008669,computerscience
Frequency analyse attack,00008670,computerscience
Safety factor,00008671,computerscience
Data imbalance,00008672,computerscience
Badminton,00008673,computerscience
Average power,00008674,computerscience
Average power density,00008675,computerscience
Superalloys,00008676,computerscience
Data correlations,00008677,computerscience
Data parallel,00008678,computerscience
Klystrons,00008679,computerscience
Vacuum technology,00008680,computerscience
Cellular automata models,00008681,computerscience
Cellular automaton model with fine discretization,00008682,computerscience
Discretizations,00008683,computerscience
Silicon oxides,00008684,computerscience
collagen type 2,00008685,computerscience
Block methods,00008686,computerscience
Retail stores,00008687,computerscience
Aspect-category-opinion-sentiment quadruple extraction,00008688,computerscience
APT attack,00008689,computerscience
ABC transporter A1,00008690,computerscience
ABC transporter G1,00008691,computerscience
acetyl coenzyme A acetyltransferase,00008692,computerscience
Access delay,00008693,computerscience
Alternating directions method of multipliers,00008694,computerscience
Ammonium bicarbonate,00008695,computerscience
Dance motion analyse,00008696,computerscience
Absorption spectra,00008697,computerscience
cysteine rich protein 61,00008698,computerscience
gelatinase A,00008699,computerscience
gelatinase B,00008700,computerscience
Temperature distribution,00008701,computerscience
Context information,00008702,computerscience
Density estimation,00008703,computerscience
Stamping,00008704,computerscience
Neutron scattering,00008705,computerscience
Materials handling equipment,00008706,computerscience
Cardinality estimations,00008707,computerscience
Gumbel-max trick,00008708,computerscience
ITS applications,00008709,computerscience
Cyber attacks,00008710,computerscience
Graph sparsification,00008711,computerscience
Power MOSFET,00008712,computerscience
Testing,00008713,computerscience
Difference equations,00008714,computerscience
Zinc alloys,00008715,computerscience
Dynamic reconstruction,00008716,computerscience
glycine,00008717,computerscience
mutant protein,00008718,computerscience
Attention Deficit Disorder with Hyperactivity,00008719,computerscience
Facial Expression,00008720,computerscience
Facial Recognition,00008721,computerscience
